startup_id,startup_name,industry,country,city_tier,founded_year,founders_count,female_founder,funding_rounds,total_funding_usd,last_funding_year,investor_count,has_vc,has_angel,employees,burn_rate_usd_monthly,annual_revenue_usd,profitability,customer_count,churn_rate_percent,milestones,patents_count,market_size_usd,valuation_usd,remote_work_policy,age_first_funding_year,status,closure_reason
4577,Startup_4577,AI,Netherlands,Tier2,2009,5,0,2,2519386.25,2013,0,0,1,14,140138.0625,194141.984375,Profitable,79852,18.7099990844727,3,1,57897776,26875064,Office,5,operating,Operating
4578,Startup_4578,Gaming,Brazil,Tier3,2003,5,1,0,4095362.75,2021,0,0,0,49,21102.06640625,1219247.5,Not Profitable,443,21.5300006866455,4,0,19089114,513588.9375,Hybrid,5,operating,Operating
4579,Startup_4579,Logistics,UAE,Tier2,2009,5,0,3,147143.46875,2007,0,1,0,45,NULL,214852.09375,Not Profitable,4794,16.9300003051758,6,0,49335892,2071405,Remote,3,closed,Operating
4580,Startup_4580,Fintech,France,Tier2,2017,5,0,3,475956.59375,2011,0,0,1,49,NULL,34732.19921875,Break-even,10681,23.9599990844727,4,1,222597744,46541300,Office,6,closed,Ran out of cash
4581,Startup_4581,SaaS,France,Tier2,2012,2,1,6,3914597.5,2023,9,1,1,96,99215.8046875,1326950.5,Not Profitable,2957,34.439998626709,8,0,187514304,11344310,Hybrid,3,closed,Strategic shutdown
4582,Startup_4582,FoodTech,Singapore,Tier2,2021,2,0,0,1367783.875,2009,8,1,1,46,109381.5546875,900353,Break-even,4834,26.2700004577637,3,2,29896838,4649312.5,Hybrid,3,acquired,Ran out of cash
4583,Startup_4583,HealthTech,Australia,Tier1,2016,3,0,0,3320476.75,2011,7,1,0,40,101088.265625,16524497,Profitable,22037,14.0900001525879,5,2,731432640,8932885,Office,5,closed,Ran out of cash
4584,Startup_4584,AI,Netherlands,Tier1,2013,4,1,7,644027.25,2013,0,0,1,18,239971.21875,43669.26171875,Not Profitable,12026,19.5100002288818,5,1,116269272,8932885,Remote,4,operating,Operating
4585,Startup_4585,Ecommerce,Singapore,Tier2,2018,5,0,0,2351233.25,2015,8,1,1,3,126317.3046875,4291646.5,Not Profitable,2751,26.5,2,1,14157128,2076950,Office,3,acquired,Acquired talent
4586,Startup_4586,Logistics,Canada,Tier1,2017,4,0,4,500945.75,2023,5,0,1,1,962444.9375,6576201.5,Not Profitable,2633,26.4699993133545,5,1,32314128,2730477.75,Office,6,operating,Operating
4587,Startup_4587,SaaS,Germany,Tier3,2022,4,0,2,507801.5,2020,0,0,0,0,55158.4609375,232793.046875,Break-even,1371,44.8499984741211,3,4,58937128,374557.09375,Hybrid,5,operating,Operating
4588,Startup_4588,Cybersecurity,Australia,Tier1,2007,5,0,2,7411709.5,2008,0,1,1,20,NULL,241079.0625,Not Profitable,864,26.4699993133545,5,1,28281190,12397372,Office,5,acquired,Operating
4589,Startup_4589,EdTech,Germany,Tier1,2017,1,1,3,3789897.5,2009,8,0,1,31,153699.34375,1839768.875,Not Profitable,3597,27.6000003814697,5,2,282796576,8932885,Hybrid,0,closed,Regulatory issues
4590,Startup_4590,Fintech,France,Tier2,2015,3,0,3,9209780,2020,3,1,1,20,124849.4375,1123118.25,Not Profitable,1715,26.4699993133545,5,1,72286096,4743194,Remote,3,operating,Market competition
4591,Startup_4591,EdTech,France,Tier1,2010,4,0,0,1644292.125,2012,5,1,0,27,65479.890625,1219247.5,Not Profitable,14055,26.4699993133545,7,1,106027448,3371672.75,Office,3,operating,Operating
4592,Startup_4592,AI,France,Tier3,2016,1,0,8,9247301,2017,0,0,1,76,70557.359375,915471.25,Not Profitable,3307,29.5499992370605,4,0,97245576,3198178,Remote,2,closed,Operating
4593,Startup_4593,Cybersecurity,Israel,Tier3,2017,1,0,5,102858064,2009,2,1,1,12,NULL,1219247.5,Not Profitable,857,58.4199981689453,5,0,1047344896,123244472,Hybrid,3,operating,Operating
4594,Startup_4594,Cybersecurity,Canada,Tier2,2018,5,0,5,958240.6875,2009,3,0,0,5,20083.759765625,1219247.5,Not Profitable,417,38.7299995422363,4,1,89988640,59078552,Hybrid,5,acquired,Founder conflict
4595,Startup_4595,Cybersecurity,Brazil,Tier1,2017,3,0,0,864361.0625,2016,0,1,1,13,NULL,1219247.5,Not Profitable,1144,5.03999996185303,5,3,281317536,2358678.75,Hybrid,3,operating,Regulatory issues
4596,Startup_4596,HealthTech,Netherlands,Tier1,2013,5,0,0,7854503,2017,3,1,0,18,NULL,151968.765625,Profitable,9549,44.0299987792969,5,1,67329480,8512291,Remote,6,closed,Market competition
4597,Startup_4597,AI,Netherlands,Tier1,2016,3,0,0,3678391.25,2007,3,1,0,49,NULL,9674910,Not Profitable,627,27.5100002288818,6,0,66155604,2980971.5,Hybrid,3,acquired,Product-market fit failure
4598,Startup_4598,Gaming,Netherlands,Tier2,2007,5,0,3,4306667.5,2010,4,0,1,58,408160.5625,1077796.375,Profitable,413,2.0699999332428,4,1,45816844,6812343.5,Remote,6,operating,Operating
4599,Startup_4599,EdTech,Singapore,Tier1,2014,3,0,2,114797432,2005,7,1,1,19,63430.62890625,9703957,Not Profitable,9746,8.75,2,1,386178528,159907616,Hybrid,0,operating,Operating
4600,Startup_4600,Gaming,Germany,Tier1,2016,2,0,0,7196931,2014,0,1,1,88,330567.125,3699749.75,Not Profitable,709,26.25,1,1,22311594,3468023,Hybrid,4,operating,Operating
4601,Startup_4601,SaaS,Netherlands,Tier1,2020,1,0,0,2426951,2014,8,1,1,4,223805.828125,639400.375,Not Profitable,656,30.2700004577637,5,1,100907856,2613797.75,Hybrid,5,operating,Operating
4602,Startup_4602,TravelTech,UK,Tier1,2010,1,0,3,1287214,2007,4,1,0,15,5248426,1590141.5,Not Profitable,397,29.8999996185303,6,1,222922688,133004528,Office,2,acquired,Product-market fit failure
4603,Startup_4603,FoodTech,UAE,Tier2,2005,1,0,0,923948.3125,2005,8,1,0,20,26693.115234375,120033.5078125,Break-even,14929,26.4699993133545,8,0,73002480,8932885,Office,6,operating,Regulatory issues
4604,Startup_4604,FoodTech,Singapore,Tier1,2022,3,0,4,1082313.75,2021,2,1,1,20,115806.7890625,1219247.5,Break-even,103,57.6399993896484,6,1,163074832,1971804,Remote,3,closed,Acquired talent
4605,Startup_4605,Gaming,USA,Tier1,2018,1,0,4,3356800.25,2024,2,1,1,55,234151.515625,9836060,Not Profitable,639,37.3300018310547,7,2,157915824,1552324.875,Remote,2,operating,Market competition
4606,Startup_4606,TravelTech,India,Tier2,2015,2,0,3,861825.3125,2024,8,0,0,11,174924.484375,1103168,Break-even,85,24.0699996948242,7,0,58074588,5397333,Office,4,operating,Operating
4607,Startup_4607,TravelTech,Australia,Tier2,2011,2,0,8,3320476.75,2016,0,1,1,48,428055.03125,632875.25,Not Profitable,1409,9.25,4,2,59175060,24789978,Office,4,operating,Regulatory issues
4608,Startup_4608,Fintech,Germany,Tier2,2014,4,0,1,791112.5625,2020,6,1,0,6,24742.998046875,2183015.25,Not Profitable,3609,46.2799987792969,9,2,84263400,8932885,Hybrid,6,closed,Operating
4609,Startup_4609,SaaS,Canada,Tier2,2010,1,0,2,2318546.25,2017,6,1,0,53,377440.4375,2319934,Break-even,309,26.4699993133545,6,0,69477048,8297465.5,Remote,3,closed,Regulatory issues
4610,Startup_4610,AI,UAE,Tier1,2006,5,0,0,26145672,2012,6,0,0,19,135463.859375,331010.375,Not Profitable,7931,26.4699993133545,4,0,143855472,8932885,Office,0,closed,Operating
4611,Startup_4611,TravelTech,France,Tier1,2023,5,0,3,3320476.75,2007,0,0,0,80,24681.009765625,3613026.25,Break-even,1131,18.5900001525879,3,1,446385760,20147390,Hybrid,4,ipo,Operating
4612,Startup_4612,Ecommerce,USA,Tier3,2009,5,1,3,3320476.75,2015,5,1,1,19,70727.6796875,229709.953125,Not Profitable,2531,63.7999992370605,3,1,395058016,19080010,Hybrid,6,closed,Ran out of cash
4613,Startup_4613,ClimateTech,India,Tier3,2018,2,0,0,3383902.5,2020,0,1,0,64,1533962.875,1219247.5,Not Profitable,11608,13.9700002670288,10,3,24340422,17638702,Office,3,closed,Operating
4614,Startup_4614,FoodTech,Germany,Tier2,2004,4,0,2,3320476.75,2009,3,1,0,20,97682.2421875,1204866,Break-even,549,7.98999977111816,8,0,35334776,10532764,Office,4,operating,Ran out of cash
4615,Startup_4615,Ecommerce,Brazil,Tier2,2016,4,0,0,4914564,2005,8,0,1,37,161667.828125,429514.65625,Not Profitable,1566,54.4799995422363,2,1,796525888,367479.28125,Office,3,closed,Acquired talent
4616,Startup_4616,SaaS,France,Tier3,2023,2,0,0,2939888.25,2013,7,1,1,47,65638.875,1219247.5,Not Profitable,2114,42,4,3,11287856,981596.875,Hybrid,1,ipo,Strategic shutdown
4617,Startup_4617,TravelTech,Germany,Tier1,2018,4,0,3,17029194,2009,5,1,1,40,554983.5,3053475.25,Profitable,2957,16.9799995422363,6,0,420970464,92910296,Office,2,operating,Operating
4618,Startup_4618,EdTech,UK,Tier1,2003,5,0,6,11503443,2010,3,0,0,28,141244.953125,1219247.5,Not Profitable,2957,26.4699993133545,5,0,297423456,3549827.25,Remote,4,acquired,Ran out of cash
4619,Startup_4619,FoodTech,UK,Tier2,2000,5,1,3,22052228,2012,8,1,0,75,70882.03125,2169811,Profitable,6823,10.4700002670288,5,0,35152920,5049759.5,Remote,4,operating,Market competition
4620,Startup_4620,Fintech,Netherlands,Tier3,2013,2,0,4,3164633,2018,10,1,0,20,915418.25,1219247.5,Not Profitable,1072,54.5800018310547,9,2,95932080,10853370,Hybrid,3,ipo,Founder conflict
4621,Startup_4621,Logistics,Canada,Tier2,2016,5,1,5,1641681.25,2017,0,0,0,3,150219.09375,1219247.5,Break-even,12988,83.2200012207031,3,2,124018768,248410176,Remote,3,closed,Strategic shutdown
4622,Startup_4622,Fintech,UK,Tier2,2013,3,1,4,572548.375,2021,0,1,1,46,68612.4609375,948734.8125,Not Profitable,944,10.7600002288818,4,1,65220788,12384537,Remote,0,operating,Operating
4623,Startup_4623,ClimateTech,Brazil,Tier1,2005,5,0,2,3312864.25,2007,0,0,0,127,224849.59375,429215.0625,Not Profitable,33897,9.64999961853027,4,1,26235834,10781443,Hybrid,3,operating,Market competition
4624,Startup_4624,Cybersecurity,Canada,Tier1,2021,1,1,6,91245600,2007,7,1,0,10,27644.875,80312.03125,Break-even,8558,9.3100004196167,4,1,82113712,5227053,Hybrid,4,operating,Regulatory issues
4625,Startup_4625,Logistics,Netherlands,Tier1,2004,2,0,0,589713.25,2009,4,1,1,21,157897.953125,61895.5078125,Break-even,3625,15.75,3,2,232821728,28199894,Office,1,operating,Regulatory issues
4626,Startup_4626,HealthTech,Netherlands,Tier3,2002,2,0,0,7805551,2019,3,0,1,38,437147.5,1219247.5,Not Profitable,363,36.0900001525879,6,1,95829096,863513.5625,Remote,4,acquired,Operating
4627,Startup_4627,TravelTech,Australia,Tier1,2021,4,0,0,41141196,2019,0,1,1,102,102022.1875,2668136,Not Profitable,1630,29.6000003814697,6,2,60475452,28699458,Remote,0,acquired,Operating
4628,Startup_4628,SaaS,UAE,Tier1,2023,4,0,0,8891070,2011,3,0,1,14,809974.375,1541859.5,Not Profitable,1320,37.7099990844727,5,2,135992688,15269559,Hybrid,3,operating,Operating
4629,Startup_4629,FoodTech,Brazil,Tier3,2014,4,0,7,26239564,2009,0,0,0,11,104913.0703125,5326423.5,Not Profitable,1669,26.4699993133545,7,3,37387216,3263473.25,Hybrid,4,closed,Operating
4630,Startup_4630,HealthTech,Canada,Tier1,2006,1,0,3,23126630,2017,5,1,0,23,233129.578125,19922796,Profitable,2957,55.1300010681152,7,2,160489904,45732792,Remote,1,operating,Operating
4631,Startup_4631,SaaS,Brazil,Tier2,2010,5,0,0,3320476.75,2006,3,1,0,60,184376.984375,58099.96484375,Profitable,7945,26.4699993133545,5,4,238062128,8932885,Office,6,operating,Operating
4632,Startup_4632,ClimateTech,Netherlands,Tier1,2009,2,0,1,3320476.75,2023,0,0,1,85,21497.263671875,3435767.25,Profitable,2957,26.4699993133545,2,1,51747208,1622256.875,Remote,6,acquired,Operating
4633,Startup_4633,Gaming,UK,Tier1,2013,5,0,4,21816240,2019,0,1,1,30,52057.96484375,1219247.5,Profitable,476,10.3100004196167,3,1,52934820,8932885,Hybrid,1,operating,Operating
4634,Startup_4634,TravelTech,Netherlands,Tier2,2002,4,0,4,3344599.5,2013,4,1,0,28,308151.9375,6582546.5,Not Profitable,328,21.9500007629395,5,2,25312900,108400440,Remote,1,operating,Operating
4635,Startup_4635,AI,Australia,Tier3,2013,2,0,3,1529031.25,2022,6,1,1,20,49850.80859375,491934.59375,Profitable,905,23.9500007629395,6,1,31195200,8932885,Remote,1,closed,Product-market fit failure
4636,Startup_4636,AI,Brazil,Tier1,2016,4,1,2,8390150,2019,0,0,0,18,35353.2734375,1285704.375,Not Profitable,13162,10.8900003433228,5,0,5121108.5,1986651.5,Remote,3,operating,Strategic shutdown
4637,Startup_4637,TravelTech,Australia,Tier2,2003,1,0,3,8094465.5,2006,9,1,1,44,266416.0625,473422.5625,Break-even,194,32.9700012207031,10,1,145834176,9008921,Remote,3,operating,Operating
4638,Startup_4638,Logistics,India,Tier1,2005,2,0,2,3320476.75,2010,7,1,1,19,195915.84375,12268102,Profitable,34252,29.2999992370605,4,0,62943000,346971.5,Office,3,acquired,Ran out of cash
4639,Startup_4639,Cybersecurity,Brazil,Tier1,2019,4,0,4,6310128.5,2016,5,0,1,21,NULL,362075.34375,Not Profitable,13629,40.3800010681152,2,1,103015776,8932885,Office,6,operating,Market competition
4640,Startup_4640,Cybersecurity,Singapore,Tier1,2004,4,0,2,419836.09375,2016,5,0,0,84,56482.51171875,1076560.625,Break-even,44370,26.4699993133545,4,0,216357360,27265048,Office,3,operating,Acquired talent
4641,Startup_4641,Logistics,France,Tier2,2009,4,0,5,436210.15625,2009,7,0,1,10,1400240.25,238239.9375,Profitable,9907,5.36999988555908,3,0,8111094.5,25511282,Remote,4,closed,Product-market fit failure
4642,Startup_4642,AI,UK,Tier1,2006,1,0,3,2661218.5,2021,7,0,1,146,227953.875,1219247.5,Not Profitable,1126,23.3299999237061,2,1,39718840,8932885,Hybrid,6,closed,Operating
4643,Startup_4643,EdTech,Germany,Tier1,2014,5,1,5,1224347.5,2016,3,0,1,20,29118.07421875,5346121,Profitable,329,26.4699993133545,7,4,28863582,6225758,Office,5,closed,Operating
4644,Startup_4644,Logistics,Australia,Tier2,2020,5,0,3,2270062.25,2024,0,0,0,6,135811.109375,233767.3125,Not Profitable,1929,8.30000019073486,3,0,62534436,17482444,Hybrid,1,operating,Ran out of cash
4645,Startup_4645,FoodTech,UK,Tier1,2020,5,0,3,39543648,2021,0,1,0,17,10661.10546875,2428322.75,Profitable,1414,26.4699993133545,6,0,1177852544,5510956.5,Remote,3,operating,Operating
4646,Startup_4646,AI,USA,Tier1,2017,1,1,1,886693.4375,2019,0,0,0,21,94059.953125,8476699,Not Profitable,2957,22.4099998474121,7,1,29868466,8932885,Office,6,operating,Product-market fit failure
4647,Startup_4647,EdTech,Singapore,Tier1,2000,5,1,0,520761.71875,2019,4,0,1,7,14364.45703125,1207269.875,Not Profitable,2549,14.6499996185303,3,1,202207232,4670999.5,Hybrid,1,acquired,Operating
4648,Startup_4648,ClimateTech,UK,Tier2,2003,5,0,3,1295996.125,2023,8,1,0,31,269860.9375,2660835.5,Not Profitable,478,7.23000001907349,4,0,92867168,1017022,Office,6,closed,Founder conflict
4649,Startup_4649,HealthTech,UAE,Tier1,2010,1,0,6,56007312,2008,3,1,1,14,55904.8046875,823071.5625,Break-even,230,33.189998626709,5,1,36938400,122082840,Remote,5,closed,Acquired talent
4650,Startup_4650,EdTech,France,Tier2,2009,2,0,3,4159697.75,2021,0,1,1,15,12532.8359375,1643730.25,Not Profitable,2957,50.9500007629395,4,1,1011546624,52265972,Office,3,operating,Ran out of cash
4651,Startup_4651,HealthTech,Singapore,Tier1,2012,4,0,6,2791062.75,2022,0,0,0,11,NULL,106067.1875,Not Profitable,26670,12.3100004196167,3,2,167117840,2790543.25,Hybrid,5,ipo,Product-market fit failure
4652,Startup_4652,SaaS,France,Tier1,2023,4,0,3,5454966,2015,6,1,0,20,124627.890625,394209.34375,Profitable,5779,17.8199996948242,4,1,37150888,3661602.5,Remote,0,operating,Ran out of cash
4653,Startup_4653,Ecommerce,Netherlands,Tier2,2018,1,0,6,3320476.75,2017,5,1,0,21,517238.53125,264866,Not Profitable,4563,34.5400009155273,2,0,1332862464,8932885,Remote,4,operating,Operating
4654,Startup_4654,SaaS,UK,Tier1,2021,5,0,0,332908.21875,2012,6,0,0,37,38750.62890625,1219247.5,Not Profitable,5672,26.4699993133545,3,1,4762571776,24370188,Hybrid,2,acquired,Market competition
4655,Startup_4655,AI,Singapore,Tier3,2009,3,0,1,2665041.25,2011,2,0,1,9,110848.3671875,1219247.5,Not Profitable,2269,20.2600002288818,9,1,582275008,76155592,Remote,6,operating,Operating
4656,Startup_4656,HealthTech,UAE,Tier1,2017,5,0,6,6401494.5,2019,6,1,1,20,110186.2578125,26714.041015625,Profitable,8861,37.4700012207031,8,2,57258468,153717616,Office,5,ipo,Ran out of cash
4657,Startup_4657,AI,Germany,Tier1,2008,3,1,3,11673231,2005,8,1,1,20,74105.9296875,1219247.5,Profitable,1480,41.1800003051758,6,1,436205664,1999547.125,Remote,3,closed,Product-market fit failure
4658,Startup_4658,Logistics,Germany,Tier1,2008,4,0,3,7881235,2005,2,0,0,8,21091.87109375,632039.75,Not Profitable,2957,41.3699989318848,3,1,39461052,8932885,Hybrid,3,ipo,Market competition
4659,Startup_4659,TravelTech,France,Tier1,2019,1,0,1,682710.9375,2008,3,0,1,20,39675.56640625,86169.71875,Not Profitable,9475,26.4699993133545,7,2,48439552,3351731,Remote,2,operating,Ran out of cash
4660,Startup_4660,FoodTech,France,Tier1,2011,5,0,0,686616.4375,2018,4,1,0,20,214149.375,18312012,Profitable,9383,18.4500007629395,1,0,83299328,8932885,Hybrid,0,closed,Founder conflict
4661,Startup_4661,Fintech,UAE,Tier1,2023,1,0,0,1858939.625,2005,2,1,1,15,NULL,1219247.5,Not Profitable,1874,65.7099990844727,4,0,4608180.5,4578736.5,Office,1,closed,Acquired talent
4662,Startup_4662,AI,India,Tier1,2013,5,0,2,1105507.625,2021,0,1,0,20,57309.671875,625348.5625,Not Profitable,1289,29.8299999237061,5,2,96524192,8696607,Remote,6,operating,Strategic shutdown
4663,Startup_4663,FoodTech,Germany,Tier1,2001,5,0,1,2895280.5,2005,3,1,0,20,NULL,1219247.5,Not Profitable,2600,26.4699993133545,5,0,122440576,8932885,Remote,2,operating,Ran out of cash
4664,Startup_4664,Logistics,UAE,Tier1,2009,5,0,2,214141.875,2008,0,0,1,21,145551.578125,192648.046875,Not Profitable,8753,26.4699993133545,7,0,410350656,2743553.25,Hybrid,1,operating,Ran out of cash
4665,Startup_4665,EdTech,Netherlands,Tier1,2017,3,1,1,1217259.125,2016,4,0,1,9,NULL,922652.6875,Not Profitable,10394,26.4699993133545,3,0,11842461,14124462,Office,0,closed,Regulatory issues
4666,Startup_4666,Logistics,Germany,Tier1,2005,1,0,2,16610452,2017,5,1,0,20,50544.875,1219247.5,Not Profitable,2957,7.80999994277954,5,2,2553108224,119506.1796875,Hybrid,3,acquired,Market competition
4667,Startup_4667,ClimateTech,UAE,Tier1,2001,4,0,0,3159138.75,2008,3,0,0,13,257476.78125,42674576,Not Profitable,2302,26.4699993133545,4,3,39955556,21509032,Hybrid,3,operating,Operating
4668,Startup_4668,SaaS,Australia,Tier1,2016,2,0,6,3939074.75,2015,0,1,0,32,339955.25,964921.625,Not Profitable,2957,33.6699981689453,4,1,73778744,3064358.75,Office,2,closed,Founder conflict
4669,Startup_4669,EdTech,Canada,Tier2,2017,3,0,5,3320476.75,2013,3,0,1,32,47313.546875,1594340.125,Not Profitable,13157,59.4799995422363,6,2,98855080,93685496,Hybrid,3,closed,Operating
4670,Startup_4670,Fintech,Brazil,Tier2,2017,4,0,1,2912857.75,2012,2,0,1,33,148959.984375,1021770.125,Not Profitable,12150,30.6900005340576,6,1,4973711.5,21416212,Hybrid,5,operating,Operating
4671,Startup_4671,HealthTech,Australia,Tier1,2020,1,0,0,3320476.75,2012,6,1,0,46,604760.6875,26559.7578125,Not Profitable,1463,42.3300018310547,4,2,343771680,8932885,Hybrid,3,operating,Regulatory issues
4672,Startup_4672,TravelTech,France,Tier1,2013,2,0,0,7536495,2016,11,0,1,8,346112.5625,5879129.5,Not Profitable,1970,26.4699993133545,2,0,39382016,1107769,Office,1,closed,Ran out of cash
4673,Startup_4673,FoodTech,Israel,Tier1,2021,2,1,0,26635018,2014,4,1,0,70,90399.03125,1219247.5,Not Profitable,1781,3.80999994277954,5,0,37804408,521439.625,Office,1,operating,Operating
4674,Startup_4674,TravelTech,Brazil,Tier2,2010,1,0,5,401651.25,2011,8,1,1,22,798457.625,7863008,Not Profitable,825,42.939998626709,4,1,115171328,8932885,Office,3,closed,Operating
4675,Startup_4675,Ecommerce,Israel,Tier1,2018,3,0,5,16056411,2006,4,1,0,90,114351.03125,1219247.5,Not Profitable,13949,26.4699993133545,4,1,9132787,35284436,Remote,1,closed,Operating
4676,Startup_4676,Logistics,USA,Tier1,2015,5,0,4,412023.375,2021,5,1,0,47,210437.0625,94380.671875,Not Profitable,4153,26.4699993133545,5,2,112259408,74236608,Office,3,closed,Regulatory issues
4677,Startup_4677,AI,France,Tier1,2007,5,0,5,1284861.5,2023,7,1,1,5,133605.9375,159326.96875,Not Profitable,3135,5.46000003814697,6,0,10989952,18110516,Hybrid,2,closed,Product-market fit failure
4678,Startup_4678,HealthTech,Netherlands,Tier3,2017,5,0,1,1944058.125,2022,0,0,0,19,67253.546875,726076.375,Not Profitable,9881,13.2700004577637,4,1,423558656,8938298,Hybrid,3,operating,Operating
4679,Startup_4679,Ecommerce,UK,Tier2,2002,4,1,2,7661649,2006,0,1,1,21,229200.015625,1219247.5,Not Profitable,11559,37.0200004577637,8,0,188246240,6607633.5,Hybrid,4,closed,Operating
4680,Startup_4680,Logistics,Canada,Tier1,2003,1,0,2,8908897,2021,5,1,1,22,NULL,245667.28125,Not Profitable,16669,17.9599990844727,7,1,74449376,9396010,Office,3,operating,Operating
4681,Startup_4681,Gaming,Israel,Tier1,2020,3,0,4,33530290,2008,5,1,0,3,287856.71875,3868990.25,Profitable,4264,49.8499984741211,4,3,62775804,8932885,Office,3,ipo,Operating
4682,Startup_4682,AI,Brazil,Tier2,2004,1,0,4,12959864,2008,5,0,1,38,39099.55078125,25014.509765625,Not Profitable,1323,12.3400001525879,13,1,134979152,8932885,Hybrid,0,closed,Product-market fit failure
4683,Startup_4683,EdTech,France,Tier1,2021,2,0,4,2248047,2022,0,1,0,6,557236.25,135006.40625,Not Profitable,2386,15.960000038147,7,0,426327520,44137632,Hybrid,6,acquired,Operating
4684,Startup_4684,SaaS,Australia,Tier1,2003,4,0,0,19001960,2020,6,1,1,61,226663.015625,385792.375,Not Profitable,1094,26.4699993133545,3,0,116671928,8932885,Hybrid,0,operating,Market competition
